"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1",TRUE,0.0100015770318035,118,36,3,0.0833333333333333,0.0254237288135593,"GO:0032609","GO:BP","type II interferon production",21031,7933,"GO:0001816"
"query_1",TRUE,0.0101502837989237,12,2,1,0.5,0.0833333333333333,"GO:0051798","GO:BP","positive regulation of hair follicle development",21031,14400,"GO:0001942, GO:0051094, GO:0051240, GO:0051797"
"query_1",TRUE,0.0101502837989237,12,2,1,0.5,0.0833333333333333,"GO:0061043","GO:BP","regulation of vascular wound healing",21031,15638,"GO:0045765, GO:0061041, GO:0061042"
"query_1",TRUE,0.0101502837989237,8,3,1,0.333333333333333,0.125,"GO:1903980","GO:BP","positive regulation of microglial cell activation",21031,24047,"GO:0001774, GO:0043032, GO:0150078, GO:1903978"
"query_1",TRUE,0.0101502837989237,8,3,1,0.333333333333333,0.125,"GO:1904124","GO:BP","microglial cell migration",21031,24159,"GO:0008347, GO:1905517"
"query_1",TRUE,0.0101502837989237,8,3,1,0.333333333333333,0.125,"GO:1904139","GO:BP","regulation of microglial cell migration",21031,24174,"GO:1903975, GO:1904124, GO:1905521"
"query_1",TRUE,0.0101502837989237,477,52,6,0.115384615384615,0.0125786163522013,"GO:0022407","GO:BP","regulation of cell-cell adhesion",21031,6835,"GO:0030155, GO:0098609"
"query_1",TRUE,0.0101502837989237,12,2,1,0.5,0.0833333333333333,"GO:0031650","GO:BP","regulation of heat generation",21031,7522,"GO:0031649, GO:0051239"
"query_1",TRUE,0.0101502837989237,12,2,1,0.5,0.0833333333333333,"GO:0030656","GO:BP","regulation of vitamin metabolic process",21031,7119,"GO:0006766, GO:0062012"
"query_1",TRUE,0.0101502837989237,15,70,2,0.0285714285714286,0.133333333333333,"GO:0043922","GO:BP","negative regulation by host of viral transcription",21031,11215,"GO:0019083, GO:0051851"
"query_1",TRUE,0.0101502837989237,8,3,1,0.333333333333333,0.125,"GO:0043307","GO:BP","eosinophil activation",21031,10970,"GO:0036230"
"query_1",TRUE,0.0101502837989237,525,32,5,0.15625,0.00952380952380952,"GO:0009991","GO:BP","response to extracellular stimulus",21031,3853,"GO:0009605"
"query_1",TRUE,0.0101502837989237,12,2,1,0.5,0.0833333333333333,"GO:0032621","GO:BP","interleukin-18 production",21031,7944,"GO:0001816"
"query_1",TRUE,0.0101502837989237,106,10,2,0.2,0.0188679245283019,"GO:0014013","GO:BP","regulation of gliogenesis",21031,4644,"GO:0042063, GO:0050767"
"query_1",TRUE,0.0101502837989237,965,119,14,0.117647058823529,0.0145077720207254,"GO:0045087","GO:BP","innate immune response",21031,11659,"GO:0006955, GO:0140546"
"query_1",TRUE,0.0101502837989237,12,2,1,0.5,0.0833333333333333,"GO:0032661","GO:BP","regulation of interleukin-18 production",21031,7983,"GO:0001817, GO:0032621"
"query_1",TRUE,0.0101502837989237,8,3,1,0.333333333333333,0.125,"GO:0002447","GO:BP","eosinophil mediated immunity",21031,977,"GO:0002444"
"query_1",TRUE,0.0102019800438524,32,33,2,0.0606060606060606,0.0625,"GO:0002495","GO:BP","antigen processing and presentation of peptide antigen via MHC class II",21031,1025,"GO:0002504, GO:0048002"
"query_1",TRUE,0.0104714151339867,724,2,2,1,0.00276243093922652,"GO:0010564","GO:BP","regulation of cell cycle process",21031,4266,"GO:0022402, GO:0051726"
"query_1",TRUE,0.010519051757168,323,52,5,0.0961538461538462,0.0154798761609907,"GO:0051251","GO:BP","positive regulation of lymphocyte activation",21031,14046,"GO:0002696, GO:0046649, GO:0051249"
"query_1",TRUE,0.0105548680735394,1777,21,7,0.333333333333333,0.00393922341024198,"GO:0010647","GO:BP","positive regulation of cell communication",21031,4343,"GO:0007154, GO:0010646, GO:0048522"
"query_1",TRUE,0.0105548680735394,21,52,2,0.0384615384615385,0.0952380952380952,"GO:0002523","GO:BP","leukocyte migration involved in inflammatory response",21031,1052,"GO:0006954, GO:0050900"
"query_1",TRUE,0.0105548680735394,35,31,2,0.0645161290322581,0.0571428571428571,"GO:0090162","GO:BP","establishment of epithelial cell polarity",21031,18598,"GO:0030010"
"query_1",TRUE,0.0105548680735394,965,58,9,0.155172413793103,0.00932642487046632,"GO:0030097","GO:BP","hemopoiesis",21031,6912,"GO:0048468"
"query_1",TRUE,0.0105548680735394,13,2,1,0.5,0.0769230769230769,"GO:0046325","GO:BP","negative regulation of glucose import",21031,12457,"GO:0010829, GO:0046323, GO:0046324"
"query_1",TRUE,0.0105548680735394,63,70,3,0.0428571428571429,0.0476190476190476,"GO:0048247","GO:BP","lymphocyte chemotaxis",21031,13029,"GO:0030595, GO:0072676"
"query_1",TRUE,0.0105548680735394,111,10,2,0.2,0.018018018018018,"GO:1901655","GO:BP","cellular response to ketone",21031,22155,"GO:1901654, GO:1901701"
"query_1",TRUE,0.0105548680735394,13,2,1,0.5,0.0769230769230769,"GO:0002863","GO:BP","positive regulation of inflammatory response to antigenic stimulus",21031,1380,"GO:0002437, GO:0002861, GO:0050729, GO:0050778"
"query_1",TRUE,0.0105548680735394,429,3,2,0.666666666666667,0.00466200466200466,"GO:0016032","GO:BP","viral process",21031,5131,"GO:0008150"
"query_1",TRUE,0.0105548680735394,13,2,1,0.5,0.0769230769230769,"GO:0042362","GO:BP","fat-soluble vitamin biosynthetic process",21031,10467,"GO:0006775, GO:0009110"
"query_1",TRUE,0.0105548680735394,13,2,1,0.5,0.0769230769230769,"GO:0071801","GO:BP","regulation of podosome assembly",21031,17421,"GO:0043254, GO:0071800, GO:1902115"
"query_1",TRUE,0.0105548680735394,1778,21,7,0.333333333333333,0.00393700787401575,"GO:0023056","GO:BP","positive regulation of signaling",21031,6878,"GO:0023051, GO:0023052, GO:0048518"
"query_1",TRUE,0.0105826613180121,167,59,4,0.0677966101694915,0.0239520958083832,"GO:0051346","GO:BP","negative regulation of hydrolase activity",21031,14121,"GO:0043086, GO:0051336"
"query_1",TRUE,0.0105949592996681,360,28,4,0.142857142857143,0.0111111111111111,"GO:1990778","GO:BP","protein localization to cell periphery",21031,25951,"GO:0008104"
"query_1",TRUE,0.0105949592996681,80,123,4,0.032520325203252,0.05,"GO:0006970","GO:BP","response to osmotic stress",21031,2628,"GO:0006950, GO:0009628"
"query_1",TRUE,0.0107603186095724,396,87,7,0.0804597701149425,0.0176767676767677,"GO:0043086","GO:BP","negative regulation of catalytic activity",21031,10869,"GO:0044092, GO:0050790"
"query_1",TRUE,0.0107603186095724,490,52,6,0.115384615384615,0.0122448979591837,"GO:0001819","GO:BP","positive regulation of cytokine production",21031,481,"GO:0001816, GO:0001817, GO:0010628, GO:0051240"
"query_1",TRUE,0.0107867331100108,9,3,1,0.333333333333333,0.111111111111111,"GO:0043615","GO:BP","astrocyte cell migration",21031,11163,"GO:0008347"
"query_1",TRUE,0.0108661413341639,115,10,2,0.2,0.0173913043478261,"GO:0034763","GO:BP","negative regulation of transmembrane transport",21031,9034,"GO:0034762, GO:0048523, GO:0051051, GO:0055085"
"query_1",TRUE,0.010929263957439,81,123,4,0.032520325203252,0.0493827160493827,"GO:0070227","GO:BP","lymphocyte apoptotic process",21031,16491,"GO:0071887"
"query_1",TRUE,0.010929263957439,298,34,4,0.117647058823529,0.0134228187919463,"GO:0016311","GO:BP","dephosphorylation",21031,5262,"GO:0006796"
"query_1",TRUE,0.0110705077914533,14,2,1,0.5,0.0714285714285714,"GO:0034116","GO:BP","positive regulation of heterotypic cell-cell adhesion",21031,8707,"GO:0022409, GO:0034113, GO:0034114"
"query_1",TRUE,0.0112556090046529,2556,122,27,0.221311475409836,0.0105633802816901,"GO:0009056","GO:BP","catabolic process",21031,3269,"GO:0008152"
"query_1",TRUE,0.0113101385731808,78,59,3,0.0508474576271186,0.0384615384615385,"GO:0010951","GO:BP","negative regulation of endopeptidase activity",21031,4587,"GO:0010466, GO:0052548"
"query_1",TRUE,0.0113101385731808,5591,125,49,0.392,0.00876408513682704,"GO:0080090","GO:BP","regulation of primary metabolic process",21031,18320,"GO:0019222, GO:0044238"
"query_1",TRUE,0.0113101385731808,155,30,3,0.1,0.0193548387096774,"GO:2001236","GO:BP","regulation of extrinsic apoptotic signaling pathway",21031,27111,"GO:0097191, GO:2001233"
"query_1",TRUE,0.0113101385731808,495,10,3,0.3,0.00606060606060606,"GO:0002683","GO:BP","negative regulation of immune system process",21031,1208,"GO:0002376, GO:0002682, GO:0048519"
"query_1",TRUE,0.01150155272994,461,3,2,0.666666666666667,0.00433839479392625,"GO:0043410","GO:BP","positive regulation of MAPK cascade",21031,11033,"GO:0000165, GO:0043408, GO:1902533"
"query_1",TRUE,0.01150155272994,15,2,1,0.5,0.0666666666666667,"GO:0050966","GO:BP","detection of mechanical stimulus involved in sensory perception of pain",21031,13843,"GO:0050974, GO:0062149"
"query_1",TRUE,0.01150155272994,15,2,1,0.5,0.0666666666666667,"GO:0007252","GO:BP","I-kappaB phosphorylation",21031,2818,"GO:0006468, GO:0007249"
"query_1",TRUE,0.01150155272994,15,2,1,0.5,0.0666666666666667,"GO:1902065","GO:BP","response to L-glutamate",21031,22525,"GO:0043200"
"query_1",TRUE,0.01150155272994,109,11,2,0.181818181818182,0.018348623853211,"GO:1903076","GO:BP","regulation of protein localization to plasma membrane",21031,23326,"GO:0072659, GO:1904375, GO:1905475"
"query_1",TRUE,0.01150155272994,3,10,1,0.1,0.333333333333333,"GO:1990402","GO:BP","embryonic liver development",21031,25820,"GO:0048568"
"query_1",TRUE,0.01150155272994,217,118,6,0.0508474576271186,0.0276497695852535,"GO:0001906","GO:BP","cell killing",21031,529,"GO:0009987"
"query_1",TRUE,0.0115117455644975,92,13,2,0.153846153846154,0.0217391304347826,"GO:0060395","GO:BP","SMAD protein signal transduction",21031,15066,"GO:0007178, GO:0141124"
"query_1",TRUE,0.0115195413326321,1496,13,5,0.384615384615385,0.00334224598930481,"GO:0016477","GO:BP","cell migration",21031,5292,"GO:0048870"
"query_1",TRUE,0.0115666058186841,37,32,2,0.0625,0.0540540540540541,"GO:0043243","GO:BP","positive regulation of protein-containing complex disassembly",21031,10934,"GO:0032984, GO:0043244, GO:0051130"
"query_1",TRUE,0.0116166927250382,36,33,2,0.0606060606060606,0.0555555555555556,"GO:0002504","GO:BP","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",21031,1034,"GO:0019882"
"query_1",TRUE,0.0117821794288227,471,3,2,0.666666666666667,0.00424628450106157,"GO:0031349","GO:BP","positive regulation of defense response",21031,7397,"GO:0006952, GO:0031347, GO:0048584"
"query_1",TRUE,0.0118377037173442,1424,103,16,0.155339805825243,0.0112359550561798,"GO:0015031","GO:BP","protein transport",21031,4854,"GO:0045184, GO:0071702, GO:0071705"
"query_1",TRUE,0.0119085281821204,97,49,3,0.0612244897959184,0.0309278350515464,"GO:0010469","GO:BP","regulation of signaling receptor activity",21031,4209,"GO:0009966, GO:0065009"
"query_1",TRUE,0.0119347911287441,14,88,2,0.0227272727272727,0.142857142857143,"GO:0002903","GO:BP","negative regulation of B cell apoptotic process",21031,1420,"GO:0001783, GO:0002902, GO:0070229"
"query_1",TRUE,0.0119347911287441,38,32,2,0.0625,0.0526315789473684,"GO:1904646","GO:BP","cellular response to amyloid-beta",21031,24616,"GO:1901653, GO:1904645"
"query_1",TRUE,0.0119347911287441,16,2,1,0.5,0.0625,"GO:0051956","GO:BP","negative regulation of amino acid transport",21031,14481,"GO:0006865, GO:0032891, GO:0051953, GO:0051955"
"query_1",TRUE,0.0119347911287441,16,2,1,0.5,0.0625,"GO:0010958","GO:BP","regulation of amino acid import across plasma membrane",21031,4593,"GO:0089718, GO:1903789"
"query_1",TRUE,0.0119347911287441,16,2,1,0.5,0.0625,"GO:1903789","GO:BP","regulation of amino acid transmembrane transport",21031,23882,"GO:0003333, GO:0034762, GO:0051955"
"query_1",TRUE,0.0119780349345848,1113,119,15,0.126050420168067,0.0134770889487871,"GO:0140546","GO:BP","defense response to symbiont",21031,20385,"GO:0098542"
"query_1",TRUE,0.0119780349345848,51,94,3,0.0319148936170213,0.0588235294117647,"GO:0035601","GO:BP","protein deacylation",21031,9430,"GO:0036211, GO:0098732"
"query_1",TRUE,0.0119780349345848,140,9,2,0.222222222222222,0.0142857142857143,"GO:0008360","GO:BP","regulation of cell shape",21031,3214,"GO:0022604, GO:0065008"
"query_1",TRUE,0.0119780349345848,156,31,3,0.0967741935483871,0.0192307692307692,"GO:0030010","GO:BP","establishment of cell polarity",21031,6887,"GO:0007163"
"query_1",TRUE,0.0121092262279873,11,3,1,0.333333333333333,0.0909090909090909,"GO:1903977","GO:BP","positive regulation of glial cell migration",21031,24044,"GO:0008347, GO:0030335, GO:1903975"
"query_1",TRUE,0.0121092262279873,146,121,5,0.0413223140495868,0.0342465753424658,"GO:0002705","GO:BP","positive regulation of leukocyte mediated immunity",21031,1230,"GO:0002443, GO:0002699, GO:0002703"
"query_1",TRUE,0.0121763434943494,38,33,2,0.0606060606060606,0.0526315789473684,"GO:0002478","GO:BP","antigen processing and presentation of exogenous peptide antigen",21031,1008,"GO:0019884, GO:0048002"
"query_1",TRUE,0.0121763434943494,17,2,1,0.5,0.0588235294117647,"GO:0031645","GO:BP","negative regulation of nervous system process",21031,7517,"GO:0031644, GO:0050877, GO:0051241"
"query_1",TRUE,0.0121763434943494,17,2,1,0.5,0.0588235294117647,"GO:0098712","GO:BP","L-glutamate import across plasma membrane",21031,19385,"GO:0015813, GO:0089718"
"query_1",TRUE,0.0121763434943494,17,2,1,0.5,0.0588235294117647,"GO:1903140","GO:BP","regulation of establishment of endothelial barrier",21031,23369,"GO:0061028, GO:1901550"
"query_1",TRUE,0.0121763434943494,17,2,1,0.5,0.0588235294117647,"GO:0072567","GO:BP","chemokine (C-X-C motif) ligand 2 production",21031,17962,"GO:0032602"
"query_1",TRUE,0.0121763434943494,17,2,1,0.5,0.0588235294117647,"GO:2000341","GO:BP","regulation of chemokine (C-X-C motif) ligand 2 production",21031,26343,"GO:0032642, GO:0072567"
"query_1",TRUE,0.0121763434943494,17,2,1,0.5,0.0588235294117647,"GO:1901550","GO:BP","regulation of endothelial cell development",21031,22086,"GO:0001885, GO:0045601, GO:0060284"
"query_1",TRUE,0.0121763434943494,308,58,5,0.0862068965517241,0.0162337662337662,"GO:0030217","GO:BP","T cell differentiation",21031,6962,"GO:0030098, GO:0042110"
"query_1",TRUE,0.0121763434943494,17,2,1,0.5,0.0588235294117647,"GO:2000345","GO:BP","regulation of hepatocyte proliferation",21031,26347,"GO:0050678, GO:0072574"
"query_1",TRUE,0.0121763434943494,1512,98,16,0.163265306122449,0.0105820105820106,"GO:0007010","GO:BP","cytoskeleton organization",21031,2653,"GO:0006996"
"query_1",TRUE,0.0121763434943494,17,2,1,0.5,0.0588235294117647,"GO:0036005","GO:BP","response to macrophage colony-stimulating factor",21031,9710,"GO:0034097"
"query_1",TRUE,0.0121967693018137,129,10,2,0.2,0.0155038759689922,"GO:0022612","GO:BP","gland morphogenesis",21031,6856,"GO:0009887, GO:0048732"
"query_1",TRUE,0.0122254249049363,577,119,10,0.0840336134453782,0.0173310225303293,"GO:0006914","GO:BP","autophagy",21031,2592,"GO:0044248, GO:0061919"
"query_1",TRUE,0.0122254249049363,577,119,10,0.0840336134453782,0.0173310225303293,"GO:0061919","GO:BP","process utilizing autophagic mechanism",21031,16215,"GO:0009987"
"query_1",TRUE,0.0122374691655871,6453,124,54,0.435483870967742,0.00836820083682008,"GO:0032502","GO:BP","developmental process",21031,7884,"GO:0008150"
"query_1",TRUE,0.0122398967760142,70,70,3,0.0428571428571429,0.0428571428571429,"GO:2000401","GO:BP","regulation of lymphocyte migration",21031,26400,"GO:0071675, GO:0072676"
"query_1",TRUE,0.0122945420330974,499,3,2,0.666666666666667,0.00400801603206413,"GO:0019221","GO:BP","cytokine-mediated signaling pathway",21031,5788,"GO:0007166, GO:0071345"
"query_1",TRUE,0.0123716444553283,61,21,2,0.0952380952380952,0.0327868852459016,"GO:0008347","GO:BP","glial cell migration",21031,3207,"GO:0016477, GO:0042063"
"query_1",TRUE,0.0123716444553283,215,123,6,0.0487804878048781,0.027906976744186,"GO:0071383","GO:BP","cellular response to steroid hormone stimulus",21031,17135,"GO:0032870, GO:0048545, GO:0071396, GO:0071407"
"query_1",TRUE,0.0123926255982182,18,2,1,0.5,0.0555555555555556,"GO:1900221","GO:BP","regulation of amyloid-beta clearance",21031,20988,"GO:0051239, GO:0097242"
"query_1",TRUE,0.0123926255982182,11,119,2,0.0168067226890756,0.181818181818182,"GO:0017038","GO:BP","protein import",21031,5340,"GO:0015031"
"query_1",TRUE,0.0123926255982182,132,10,2,0.2,0.0151515151515152,"GO:0021782","GO:BP","glial cell development",21031,6590,"GO:0010001, GO:0048468"
"query_1",TRUE,0.0123926255982182,18,2,1,0.5,0.0555555555555556,"GO:0010829","GO:BP","negative regulation of glucose transmembrane transport",21031,4494,"GO:0010827, GO:0034763, GO:1904659"
"query_1",TRUE,0.0123926255982182,18,2,1,0.5,0.0555555555555556,"GO:0002923","GO:BP","regulation of humoral immune response mediated by circulating immunoglobulin",21031,1440,"GO:0002455, GO:0002889, GO:0002920"
"query_1",TRUE,0.0123926255982182,2799,36,12,0.333333333333333,0.00428724544480171,"GO:0007166","GO:BP","cell surface receptor signaling pathway",21031,2761,"GO:0007165"
"query_1",TRUE,0.0123926255982182,132,10,2,0.2,0.0151515151515152,"GO:0051384","GO:BP","response to glucocorticoid",21031,14141,"GO:0031960"
"query_1",TRUE,0.0123926255982182,18,2,1,0.5,0.0555555555555556,"GO:0030730","GO:BP","sequestering of triglyceride",21031,7146,"GO:0019915"
"query_1",TRUE,0.0124792981560317,157,32,3,0.09375,0.0191082802547771,"GO:0007189","GO:BP","adenylate cyclase-activating G protein-coupled receptor signaling pathway",21031,2778,"GO:0007188"
"query_1",TRUE,0.0125863586099024,2074,122,23,0.188524590163934,0.0110896817743491,"GO:1901575","GO:BP","organic substance catabolic process",21031,22105,"GO:0009056, GO:0071704"
"query_1",TRUE,0.0125863586099024,606,45,6,0.133333333333333,0.0099009900990099,"GO:0055080","GO:BP","monoatomic cation homeostasis",21031,14698,"GO:0050801"
"query_1",TRUE,0.0125863586099024,134,10,2,0.2,0.0149253731343284,"GO:0048565","GO:BP","digestive tract development",21031,13262,"GO:0035295, GO:0055123"
"query_1",TRUE,0.0125991676178221,37,1,1,1,0.027027027027027,"GO:0007095","GO:BP","mitotic G2 DNA damage checkpoint signaling",21031,2709,"GO:0044773, GO:0044818"
"query_1",TRUE,0.012699947277933,136,10,2,0.2,0.0147058823529412,"GO:0050680","GO:BP","negative regulation of epithelial cell proliferation",21031,13643,"GO:0008285, GO:0050673, GO:0050678"
"query_1",TRUE,0.012699947277933,19,2,1,0.5,0.0526315789473684,"GO:1902004","GO:BP","positive regulation of amyloid-beta formation",21031,22472,"GO:0034205, GO:0034250, GO:1902003, GO:1902993"
"query_1",TRUE,0.012699947277933,1,38,1,0.0263157894736842,1,"GO:2000383","GO:BP","regulation of ectoderm development",21031,26382,"GO:0007398, GO:0050793"
"query_1",TRUE,0.012699947277933,1,38,1,0.0263157894736842,1,"GO:2000384","GO:BP","negative regulation of ectoderm development",21031,26383,"GO:0007398, GO:0051093, GO:2000383"
"query_1",TRUE,0.012699947277933,39,34,2,0.0588235294117647,0.0512820512820513,"GO:0035305","GO:BP","negative regulation of dephosphorylation",21031,9263,"GO:0016311, GO:0035303, GO:0045936"
"query_1",TRUE,0.012699947277933,896,2,2,1,0.00223214285714286,"GO:0006974","GO:BP","DNA damage response",21031,2632,"GO:0033554"
"query_1",TRUE,0.012699947277933,135,10,2,0.2,0.0148148148148148,"GO:0051209","GO:BP","release of sequestered calcium ion into cytosol",21031,14013,"GO:0051283, GO:0097553"
"query_1",TRUE,0.012699947277933,13,103,2,0.0194174757281553,0.153846153846154,"GO:0010867","GO:BP","positive regulation of triglyceride biosynthetic process",21031,4515,"GO:0010866, GO:0019432, GO:0031328, GO:0046889, GO:0090208"
"query_1",TRUE,0.012699947277933,19,2,1,0.5,0.0526315789473684,"GO:0002281","GO:BP","macrophage activation involved in immune response",21031,820,"GO:0002275, GO:0002366, GO:0042116"
"query_1",TRUE,0.012699947277933,136,10,2,0.2,0.0147058823529412,"GO:0051283","GO:BP","negative regulation of sequestering of calcium ion",21031,14067,"GO:0048523, GO:0051208, GO:0051282"
"query_1",TRUE,0.012814478425041,773,36,6,0.166666666666667,0.00776196636481242,"GO:0001817","GO:BP","regulation of cytokine production",21031,479,"GO:0001816, GO:0010468, GO:0051239"
"query_1",TRUE,0.012814478425041,1290,38,8,0.210526315789474,0.0062015503875969,"GO:0009968","GO:BP","negative regulation of signal transduction",21031,3844,"GO:0007165, GO:0009966, GO:0010648, GO:0023057, GO:0048585"
"query_1",TRUE,0.0129315263817124,138,10,2,0.2,0.0144927536231884,"GO:0051282","GO:BP","regulation of sequestering of calcium ion",21031,14066,"GO:0032879, GO:0050794, GO:0051208"
"query_1",TRUE,0.0129335699734041,4,10,1,0.1,0.25,"GO:0060762","GO:BP","regulation of branching involved in mammary gland duct morphogenesis",21031,15403,"GO:0060444, GO:0060688, GO:1905330, GO:2000027"
"query_1",TRUE,0.0129335699734041,20,2,1,0.5,0.05,"GO:0051797","GO:BP","regulation of hair follicle development",21031,14399,"GO:0001942, GO:0042634, GO:2000026"
"query_1",TRUE,0.0129335699734041,2052,124,23,0.185483870967742,0.0112085769980507,"GO:0045935","GO:BP","positive regulation of nucleobase-containing compound metabolic process",21031,12127,"GO:0006139, GO:0019219, GO:0031325, GO:0051173"
"query_1",TRUE,0.0129335699734041,616,45,6,0.133333333333333,0.00974025974025974,"GO:0050801","GO:BP","monoatomic ion homeostasis",21031,13696,"GO:0048878"
"query_1",TRUE,0.0129335699734041,5,8,1,0.125,0.2,"GO:0071798","GO:BP","response to prostaglandin D",21031,17418,"GO:0034694, GO:0097305, GO:1901654"
"query_1",TRUE,0.0129335699734041,4,10,1,0.1,0.25,"GO:0060364","GO:BP","frontal suture morphogenesis",21031,15040,"GO:0060363"
"query_1",TRUE,0.0129335699734041,20,2,1,0.5,0.05,"GO:2000010","GO:BP","positive regulation of protein localization to cell surface",21031,26039,"GO:0034394, GO:1903829, GO:2000008"
"query_1",TRUE,0.0129335699734041,20,2,1,0.5,0.05,"GO:0002544","GO:BP","chronic inflammatory response",21031,1072,"GO:0006954"
"query_1",TRUE,0.0129335699734041,5,8,1,0.125,0.2,"GO:0071799","GO:BP","cellular response to prostaglandin D stimulus",21031,17419,"GO:0071379, GO:0071798, GO:0097306, GO:1901655"
"query_1",TRUE,0.0129335699734041,50,103,3,0.029126213592233,0.06,"GO:0010883","GO:BP","regulation of lipid storage",21031,4526,"GO:0019915, GO:0032879"
"query_1",TRUE,0.0129335699734041,4,10,1,0.1,0.25,"GO:0061520","GO:BP","Langerhans cell differentiation",21031,16011,"GO:0043011"
"query_1",TRUE,0.0129347622570863,2684,24,9,0.375,0.0033532041728763,"GO:0009653","GO:BP","anatomical structure morphogenesis",21031,3608,"GO:0032502, GO:0048856"
"query_1",TRUE,0.0129568426718445,55,94,3,0.0319148936170213,0.0545454545454545,"GO:0098732","GO:BP","macromolecule deacylation",21031,19404,"GO:0043412"
"query_1",TRUE,0.0129568426718445,934,21,5,0.238095238095238,0.00535331905781585,"GO:0030334","GO:BP","regulation of cell migration",21031,7017,"GO:0016477, GO:2000145"
"query_1",TRUE,0.0130517586756664,21,2,1,0.5,0.0476190476190476,"GO:0061042","GO:BP","vascular wound healing",21031,15637,"GO:0060055"
"query_1",TRUE,0.0130517586756664,21,2,1,0.5,0.0476190476190476,"GO:0070886","GO:BP","positive regulation of calcineurin-NFAT signaling cascade",21031,16853,"GO:0033173, GO:0070884, GO:0106058"
"query_1",TRUE,0.0130517586756664,94,15,2,0.133333333333333,0.0212765957446809,"GO:0071229","GO:BP","cellular response to acid chemical",21031,16989,"GO:0001101, GO:0070887"
"query_1",TRUE,0.0130517586756664,41,1,1,1,0.024390243902439,"GO:0033260","GO:BP","nuclear DNA replication",21031,8384,"GO:0044786"
"query_1",TRUE,0.0130517586756664,142,10,2,0.2,0.0140845070422535,"GO:0051208","GO:BP","sequestering of calcium ion",21031,14012,"GO:0006874, GO:0051651"
"query_1",TRUE,0.0130517586756664,21,2,1,0.5,0.0476190476190476,"GO:0071800","GO:BP","podosome assembly",21031,17420,"GO:0065003, GO:0140694"
"query_1",TRUE,0.0130517586756664,484,121,9,0.0743801652892562,0.0185950413223141,"GO:1903131","GO:BP","mononuclear cell differentiation",21031,23363,"GO:0002521"
"query_1",TRUE,0.0130517586756664,21,2,1,0.5,0.0476190476190476,"GO:0060252","GO:BP","positive regulation of glial cell proliferation",21031,14935,"GO:0008284, GO:0014009, GO:0014015, GO:0060251"
"query_1",TRUE,0.0130517586756664,21,2,1,0.5,0.0476190476190476,"GO:0042359","GO:BP","vitamin D metabolic process",21031,10464,"GO:0006775, GO:0008202, GO:1901615"
"query_1",TRUE,0.0130517586756664,542,3,2,0.666666666666667,0.003690036900369,"GO:0044057","GO:BP","regulation of system process",21031,11253,"GO:0003008, GO:0051239"
"query_1",TRUE,0.0130517586756664,59,88,3,0.0340909090909091,0.0508474576271186,"GO:0070228","GO:BP","regulation of lymphocyte apoptotic process",21031,16492,"GO:0070227, GO:2000106"
"query_1",TRUE,0.0130517586756664,7,6,1,0.166666666666667,0.142857142857143,"GO:0007077","GO:BP","mitotic nuclear membrane disassembly",21031,2697,"GO:0051081, GO:1903047"
"query_1",TRUE,0.0130517586756664,881,123,13,0.105691056910569,0.0147559591373439,"GO:0050776","GO:BP","regulation of immune response",21031,13679,"GO:0002682, GO:0006955, GO:0048583"
"query_1",TRUE,0.0130517586756664,21,2,1,0.5,0.0476190476190476,"GO:0045822","GO:BP","negative regulation of heart contraction",21031,12038,"GO:0008016, GO:0060047, GO:1903523"
"query_1",TRUE,0.0130517586756664,21,2,1,0.5,0.0476190476190476,"GO:0106058","GO:BP","positive regulation of calcineurin-mediated signaling",21031,19788,"GO:0050850, GO:0097720, GO:0106056"
"query_1",TRUE,0.0130517586756664,21,2,1,0.5,0.0476190476190476,"GO:0010888","GO:BP","negative regulation of lipid storage",21031,4531,"GO:0010883, GO:0019915, GO:1905953"
"query_1",TRUE,0.0131596667377965,27,52,2,0.0384615384615385,0.0740740740740741,"GO:0051043","GO:BP","regulation of membrane protein ectodomain proteolysis",21031,13892,"GO:0006509, GO:0030162, GO:0031329, GO:0042176"
"query_1",TRUE,0.0131596667377965,27,52,2,0.0384615384615385,0.0740740740740741,"GO:0002675","GO:BP","positive regulation of acute inflammatory response",21031,1200,"GO:0002526, GO:0002673, GO:0050729"
"query_1",TRUE,0.013304760345207,14,103,2,0.0194174757281553,0.142857142857143,"GO:0036151","GO:BP","phosphatidylcholine acyl-chain remodeling",21031,9789,"GO:0046470"
"query_1",TRUE,0.013304760345207,22,2,1,0.5,0.0454545454545455,"GO:0002922","GO:BP","positive regulation of humoral immune response",21031,1439,"GO:0002920, GO:0006959, GO:0050778"
"query_1",TRUE,0.013304760345207,22,2,1,0.5,0.0454545454545455,"GO:0010893","GO:BP","positive regulation of steroid biosynthetic process",21031,4536,"GO:0006694, GO:0045940, GO:0046889, GO:0050810"
"query_1",TRUE,0.013304760345207,4,11,1,0.0909090909090909,0.25,"GO:1902044","GO:BP","regulation of Fas signaling pathway",21031,22507,"GO:0009966, GO:0036337"
"query_1",TRUE,0.013304760345207,22,2,1,0.5,0.0454545454545455,"GO:0060445","GO:BP","branching involved in salivary gland morphogenesis",21031,15111,"GO:0007435, GO:0061138"
"query_1",TRUE,0.013304760345207,22,2,1,0.5,0.0454545454545455,"GO:2000810","GO:BP","regulation of bicellular tight junction assembly",21031,26750,"GO:0070830, GO:1901888"
